id,season_id,utc_date,status,matchday,home_team_id,away_team_id,home_score,away_score,winner,competition_id
436677,1573,2023-08-05T14:00:00Z,FINISHED,46,387,1081,1.0,1.0,DRAW,2016
436678,1573,2023-08-05T14:00:00Z,FINISHED,46,343,384,0.0,1.0,AWAY_TEAM,2016
436679,1573,2023-08-05T14:00:00Z,FINISHED,46,68,322,2.0,1.0,HOME_TEAM,2016
436680,1573,2023-08-05T14:00:00Z,FINISHED,46,1138,394,3.0,1.0,HOME_TEAM,2016
436681,1573,2023-08-05T14:00:00Z,FINISHED,46,346,69,4.0,0.0,HOME_TEAM,2016
436682,1573,2023-08-05T14:00:00Z,FINISHED,46,70,385,4.0,1.0,HOME_TEAM,2016
436683,1573,2023-08-05T14:00:00Z,FINISHED,46,72,332,1.0,1.0,DRAW,2016
436684,1573,2023-08-06T11:00:00Z,FINISHED,46,338,1076,2.0,1.0,HOME_TEAM,2016
436685,1573,2023-08-06T13:30:00Z,FINISHED,46,341,715,2.0,2.0,DRAW,2016
436686,1573,2023-08-06T16:00:00Z,FINISHED,46,71,349,1.0,2.0,AWAY_TEAM,2016
436689,1573,2023-08-12T11:30:00Z,FINISHED,46,1076,343,3.0,0.0,HOME_TEAM,2016
436687,1573,2023-08-12T14:00:00Z,FINISHED,46,332,341,1.0,0.0,HOME_TEAM,2016
436688,1573,2023-08-12T14:00:00Z,FINISHED,46,715,69,1.0,2.0,AWAY_TEAM,2016
436690,1573,2023-08-12T14:00:00Z,FINISHED,46,384,387,0.0,1.0,AWAY_TEAM,2016
436691,1573,2023-08-12T14:00:00Z,FINISHED,46,340,68,4.0,4.0,DRAW,2016
436692,1573,2023-08-12T14:00:00Z,FINISHED,46,346,1138,0.0,0.0,DRAW,2016
436693,1573,2023-08-12T14:00:00Z,FINISHED,46,394,338,0.0,1.0,AWAY_TEAM,2016
436694,1573,2023-08-12T14:00:00Z,FINISHED,46,322,345,4.0,2.0,HOME_TEAM,2016
436695,1573,2023-08-12T14:00:00Z,FINISHED,46,349,70,2.0,0.0,HOME_TEAM,2016
436696,1573,2023-08-12T14:00:00Z,FINISHED,46,1081,71,2.0,1.0,HOME_TEAM,2016
436697,1573,2023-08-12T14:00:00Z,FINISHED,46,385,59,2.0,2.0,DRAW,2016
436698,1573,2023-08-12T14:00:00Z,FINISHED,46,74,72,3.0,2.0,HOME_TEAM,2016
436703,1573,2023-08-18T19:00:00Z,FINISHED,46,341,74,1.0,1.0,DRAW,2016
436706,1573,2023-08-19T11:30:00Z,FINISHED,46,1138,340,1.0,2.0,AWAY_TEAM,2016
436699,1573,2023-08-19T14:00:00Z,FINISHED,46,71,385,2.0,1.0,HOME_TEAM,2016
436700,1573,2023-08-19T14:00:00Z,FINISHED,46,59,322,1.0,2.0,AWAY_TEAM,2016
436701,1573,2023-08-19T14:00:00Z,FINISHED,46,387,332,0.0,2.0,AWAY_TEAM,2016
436702,1573,2023-08-19T14:00:00Z,FINISHED,46,343,394,1.0,1.0,DRAW,2016
436704,1573,2023-08-19T14:00:00Z,FINISHED,46,338,715,2.0,1.0,HOME_TEAM,2016
436707,1573,2023-08-19T14:00:00Z,FINISHED,46,69,349,0.0,1.0,AWAY_TEAM,2016
436708,1573,2023-08-19T14:00:00Z,FINISHED,46,345,1081,0.0,1.0,AWAY_TEAM,2016
436709,1573,2023-08-19T14:00:00Z,FINISHED,46,70,346,1.0,0.0,HOME_TEAM,2016
436710,1573,2023-08-19T14:00:00Z,FINISHED,46,72,1076,1.0,1.0,DRAW,2016
436705,1573,2023-08-20T11:00:00Z,FINISHED,46,68,384,3.0,1.0,HOME_TEAM,2016
436718,1573,2023-08-25T18:30:00Z,FINISHED,46,322,387,1.0,1.0,DRAW,2016
436711,1573,2023-08-26T14:00:00Z,FINISHED,46,332,1138,2.0,1.0,HOME_TEAM,2016
436712,1573,2023-08-26T14:00:00Z,FINISHED,46,715,345,2.0,1.0,HOME_TEAM,2016
436713,1573,2023-08-26T14:00:00Z,FINISHED,46,1076,71,0.0,0.0,DRAW,2016
436714,1573,2023-08-26T14:00:00Z,FINISHED,46,384,70,1.0,0.0,HOME_TEAM,2016
436715,1573,2023-08-26T14:00:00Z,FINISHED,46,340,69,2.0,1.0,HOME_TEAM,2016
436717,1573,2023-08-26T14:00:00Z,FINISHED,46,394,68,0.0,4.0,AWAY_TEAM,2016
436719,1573,2023-08-26T14:00:00Z,FINISHED,46,349,341,3.0,4.0,AWAY_TEAM,2016
436720,1573,2023-08-26T14:00:00Z,FINISHED,46,1081,72,2.0,1.0,HOME_TEAM,2016
436721,1573,2023-08-26T14:00:00Z,FINISHED,46,385,338,1.0,2.0,AWAY_TEAM,2016
436722,1573,2023-08-26T14:00:00Z,FINISHED,46,74,343,4.0,2.0,HOME_TEAM,2016
436716,1573,2023-08-27T11:00:00Z,FINISHED,46,346,59,0.0,1.0,AWAY_TEAM,2016
436723,1573,2023-09-02T11:30:00Z,FINISHED,46,71,340,5.0,0.0,HOME_TEAM,2016
436724,1573,2023-09-02T11:30:00Z,FINISHED,46,332,384,1.0,1.0,DRAW,2016
436733,1573,2023-09-02T11:30:00Z,FINISHED,46,72,387,1.0,2.0,AWAY_TEAM,2016
436725,1573,2023-09-02T14:00:00Z,FINISHED,46,1076,346,3.0,3.0,DRAW,2016
436726,1573,2023-09-02T14:00:00Z,FINISHED,46,343,69,0.0,2.0,AWAY_TEAM,2016
436727,1573,2023-09-02T14:00:00Z,FINISHED,46,349,715,3.0,2.0,HOME_TEAM,2016
436728,1573,2023-09-02T14:00:00Z,FINISHED,46,341,345,0.0,0.0,DRAW,2016
436729,1573,2023-09-02T14:00:00Z,FINISHED,46,338,322,0.0,1.0,AWAY_TEAM,2016
436730,1573,2023-09-02T14:00:00Z,FINISHED,46,1138,59,3.0,0.0,HOME_TEAM,2016
436731,1573,2023-09-02T14:00:00Z,FINISHED,46,385,68,2.0,1.0,HOME_TEAM,2016
436732,1573,2023-09-02T14:00:00Z,FINISHED,46,70,1081,0.0,2.0,AWAY_TEAM,2016
436734,1573,2023-09-02T14:00:00Z,FINISHED,46,74,394,1.0,2.0,AWAY_TEAM,2016
436742,1573,2023-09-15T18:45:00Z,FINISHED,46,322,1076,1.0,1.0,DRAW,2016
436739,1573,2023-09-15T19:00:00Z,FINISHED,46,340,338,1.0,4.0,AWAY_TEAM,2016
436736,1573,2023-09-16T14:00:00Z,FINISHED,46,387,74,0.0,0.0,DRAW,2016
436740,1573,2023-09-16T14:00:00Z,FINISHED,46,346,332,2.0,0.0,HOME_TEAM,2016
436741,1573,2023-09-16T14:00:00Z,FINISHED,46,394,385,2.0,0.0,HOME_TEAM,2016
436743,1573,2023-09-16T14:00:00Z,FINISHED,46,68,70,1.0,0.0,HOME_TEAM,2016
436744,1573,2023-09-16T14:00:00Z,FINISHED,46,1081,1138,2.0,1.0,HOME_TEAM,2016
436745,1573,2023-09-16T14:00:00Z,FINISHED,46,69,71,1.0,3.0,AWAY_TEAM,2016
436746,1573,2023-09-16T14:00:00Z,FINISHED,46,345,349,0.0,1.0,AWAY_TEAM,2016
436735,1573,2023-09-16T14:00:00Z,FINISHED,46,59,343,2.0,1.0,HOME_TEAM,2016
436737,1573,2023-09-16T18:45:00Z,FINISHED,46,715,72,2.0,0.0,HOME_TEAM,2016
436738,1573,2023-09-17T11:00:00Z,FINISHED,46,384,341,0.0,3.0,AWAY_TEAM,2016
436747,1573,2023-09-19T18:45:00Z,FINISHED,46,387,1138,4.0,1.0,HOME_TEAM,2016
436748,1573,2023-09-19T18:45:00Z,FINISHED,46,715,1076,3.0,2.0,HOME_TEAM,2016
436749,1573,2023-09-19T18:45:00Z,FINISHED,46,340,349,0.0,1.0,AWAY_TEAM,2016
436750,1573,2023-09-19T18:45:00Z,FINISHED,46,1081,332,2.0,1.0,HOME_TEAM,2016
436751,1573,2023-09-19T18:45:00Z,FINISHED,46,69,72,1.0,1.0,DRAW,2016
436752,1573,2023-09-19T19:00:00Z,FINISHED,46,345,343,1.0,1.0,DRAW,2016
436753,1573,2023-09-20T18:45:00Z,FINISHED,46,59,71,1.0,3.0,AWAY_TEAM,2016
436754,1573,2023-09-20T18:45:00Z,FINISHED,46,384,385,3.0,0.0,HOME_TEAM,2016
436755,1573,2023-09-20T18:45:00Z,FINISHED,46,346,74,2.0,2.0,DRAW,2016
436756,1573,2023-09-20T18:45:00Z,FINISHED,46,394,70,2.0,2.0,DRAW,2016
436757,1573,2023-09-20T18:45:00Z,FINISHED,46,322,341,0.0,0.0,DRAW,2016
436758,1573,2023-09-20T19:00:00Z,FINISHED,46,68,338,0.0,2.0,AWAY_TEAM,2016
436760,1573,2023-09-22T19:00:00Z,FINISHED,46,332,69,0.0,0.0,DRAW,2016
436762,1573,2023-09-23T14:00:00Z,FINISHED,46,343,340,2.0,1.0,HOME_TEAM,2016
436763,1573,2023-09-23T14:00:00Z,FINISHED,46,349,59,4.0,3.0,HOME_TEAM,2016
436764,1573,2023-09-23T14:00:00Z,FINISHED,46,341,346,3.0,0.0,HOME_TEAM,2016
436765,1573,2023-09-23T14:00:00Z,FINISHED,46,338,387,1.0,0.0,HOME_TEAM,2016
436766,1573,2023-09-23T14:00:00Z,FINISHED,46,1138,68,6.0,2.0,HOME_TEAM,2016
436767,1573,2023-09-23T14:00:00Z,FINISHED,46,385,1081,1.0,1.0,DRAW,2016
436769,1573,2023-09-23T14:00:00Z,FINISHED,46,72,345,3.0,0.0,HOME_TEAM,2016
436770,1573,2023-09-23T14:00:00Z,FINISHED,46,74,384,0.0,0.0,DRAW,2016
436768,1573,2023-09-24T11:00:00Z,FINISHED,46,70,322,1.0,3.0,AWAY_TEAM,2016
436759,1573,2023-09-24T14:00:00Z,FINISHED,46,71,715,0.0,1.0,AWAY_TEAM,2016
436761,1573,2023-09-25T19:00:00Z,FINISHED,46,1076,394,1.0,1.0,DRAW,2016
436782,1573,2023-09-29T19:00:00Z,FINISHED,46,345,71,0.0,3.0,AWAY_TEAM,2016
436775,1573,2023-09-30T11:30:00Z,FINISHED,46,340,341,3.0,1.0,HOME_TEAM,2016
436771,1573,2023-09-30T14:00:00Z,FINISHED,46,384,72,0.0,3.0,AWAY_TEAM,2016
436773,1573,2023-09-30T14:00:00Z,FINISHED,46,387,70,2.0,3.0,AWAY_TEAM,2016
436774,1573,2023-09-30T14:00:00Z,FINISHED,46,715,385,2.0,0.0,HOME_TEAM,2016
436776,1573,2023-09-30T14:00:00Z,FINISHED,46,346,343,2.0,3.0,AWAY_TEAM,2016
436777,1573,2023-09-30T14:00:00Z,FINISHED,46,394,349,1.0,1.0,DRAW,2016
436778,1573,2023-09-30T14:00:00Z,FINISHED,46,322,1138,1.0,1.0,DRAW,2016
436779,1573,2023-09-30T14:00:00Z,FINISHED,46,68,332,2.0,0.0,HOME_TEAM,2016
436780,1573,2023-09-30T14:00:00Z,FINISHED,46,1081,74,0.0,4.0,AWAY_TEAM,2016
436781,1573,2023-09-30T14:00:00Z,FINISHED,46,69,1076,1.0,3.0,AWAY_TEAM,2016
436772,1573,2023-10-01T11:00:00Z,FINISHED,46,59,338,1.0,4.0,AWAY_TEAM,2016
436783,1573,2023-10-03T18:45:00Z,FINISHED,46,332,394,4.0,1.0,HOME_TEAM,2016
436784,1573,2023-10-03T18:45:00Z,FINISHED,46,343,715,2.0,0.0,HOME_TEAM,2016
436785,1573,2023-10-03T18:45:00Z,FINISHED,46,349,322,3.0,0.0,HOME_TEAM,2016
436786,1573,2023-10-03T18:45:00Z,FINISHED,46,1138,384,0.0,2.0,AWAY_TEAM,2016
436787,1573,2023-10-03T19:00:00Z,FINISHED,46,70,340,0.0,1.0,AWAY_TEAM,2016
436788,1573,2023-10-03T19:00:00Z,FINISHED,46,74,345,1.0,0.0,HOME_TEAM,2016
436789,1573,2023-10-04T18:45:00Z,FINISHED,46,71,346,2.0,0.0,HOME_TEAM,2016
436790,1573,2023-10-04T18:45:00Z,FINISHED,46,1076,59,1.0,0.0,HOME_TEAM,2016
436791,1573,2023-10-04T18:45:00Z,FINISHED,46,341,69,1.0,0.0,HOME_TEAM,2016
436792,1573,2023-10-04T18:45:00Z,FINISHED,46,338,1081,3.0,0.0,HOME_TEAM,2016
436794,1573,2023-10-04T18:45:00Z,FINISHED,46,72,68,2.0,1.0,HOME_TEAM,2016
436793,1573,2023-10-04T19:00:00Z,FINISHED,46,385,387,1.0,2.0,AWAY_TEAM,2016
436796,1573,2023-10-06T19:00:00Z,FINISHED,46,332,74,3.0,1.0,HOME_TEAM,2016
436795,1573,2023-10-07T11:30:00Z,FINISHED,46,71,343,0.0,4.0,AWAY_TEAM,2016
436797,1573,2023-10-07T14:00:00Z,FINISHED,46,715,346,1.0,1.0,DRAW,2016
436798,1573,2023-10-07T14:00:00Z,FINISHED,46,1076,68,1.0,1.0,DRAW,2016
436799,1573,2023-10-07T14:00:00Z,FINISHED,46,384,322,2.0,2.0,DRAW,2016
436800,1573,2023-10-07T14:00:00Z,FINISHED,46,340,385,1.0,1.0,DRAW,2016
436801,1573,2023-10-07T14:00:00Z,FINISHED,46,349,1081,4.0,2.0,HOME_TEAM,2016
436802,1573,2023-10-07T14:00:00Z,FINISHED,46,341,387,2.0,1.0,HOME_TEAM,2016
436803,1573,2023-10-07T14:00:00Z,FINISHED,46,338,70,2.0,0.0,HOME_TEAM,2016
436804,1573,2023-10-07T14:00:00Z,FINISHED,46,1138,72,1.0,3.0,AWAY_TEAM,2016
436805,1573,2023-10-07T14:00:00Z,FINISHED,46,69,59,0.0,4.0,AWAY_TEAM,2016
436806,1573,2023-10-07T14:00:00Z,FINISHED,46,345,394,0.0,0.0,DRAW,2016
436814,1573,2023-10-21T11:30:00Z,FINISHED,46,1081,384,1.0,1.0,DRAW,2016
436807,1573,2023-10-21T14:00:00Z,FINISHED,46,59,715,1.0,0.0,HOME_TEAM,2016
436808,1573,2023-10-21T14:00:00Z,FINISHED,46,387,1076,1.0,0.0,HOME_TEAM,2016
436809,1573,2023-10-21T14:00:00Z,FINISHED,46,343,332,1.0,0.0,HOME_TEAM,2016
436810,1573,2023-10-21T14:00:00Z,FINISHED,46,346,345,1.0,0.0,HOME_TEAM,2016
436811,1573,2023-10-21T14:00:00Z,FINISHED,46,394,69,2.0,1.0,HOME_TEAM,2016
436812,1573,2023-10-21T14:00:00Z,FINISHED,46,322,340,1.0,2.0,AWAY_TEAM,2016
436813,1573,2023-10-21T14:00:00Z,FINISHED,46,68,341,2.0,3.0,AWAY_TEAM,2016
436816,1573,2023-10-21T14:00:00Z,FINISHED,46,70,71,2.0,1.0,HOME_TEAM,2016
436817,1573,2023-10-21T14:00:00Z,FINISHED,46,72,338,1.0,3.0,AWAY_TEAM,2016
436818,1573,2023-10-21T14:00:00Z,FINISHED,46,74,1138,0.0,0.0,DRAW,2016
436819,1573,2023-10-24T18:45:00Z,FINISHED,46,384,59,1.0,2.0,AWAY_TEAM,2016
436820,1573,2023-10-24T18:45:00Z,FINISHED,46,394,715,0.0,4.0,AWAY_TEAM,2016
436822,1573,2023-10-24T18:45:00Z,FINISHED,46,68,343,1.0,2.0,AWAY_TEAM,2016
436823,1573,2023-10-24T18:45:00Z,FINISHED,46,72,346,0.0,1.0,AWAY_TEAM,2016
436821,1573,2023-10-24T19:00:00Z,FINISHED,46,338,71,1.0,0.0,HOME_TEAM,2016
436824,1573,2023-10-24T19:00:00Z,FINISHED,46,74,69,2.0,0.0,HOME_TEAM,2016
436825,1573,2023-10-25T18:45:00Z,FINISHED,46,332,322,0.0,2.0,AWAY_TEAM,2016
436826,1573,2023-10-25T18:45:00Z,FINISHED,46,387,349,0.0,1.0,AWAY_TEAM,2016
436827,1573,2023-10-25T18:45:00Z,FINISHED,46,1138,345,3.0,0.0,HOME_TEAM,2016
436828,1573,2023-10-25T18:45:00Z,FINISHED,46,1081,340,2.0,2.0,DRAW,2016
436829,1573,2023-10-25T18:45:00Z,FINISHED,46,385,1076,2.0,0.0,HOME_TEAM,2016
436830,1573,2023-10-25T19:00:00Z,FINISHED,46,70,341,1.0,0.0,HOME_TEAM,2016
436836,1573,2023-10-28T11:30:00Z,FINISHED,46,340,332,3.0,1.0,HOME_TEAM,2016
436840,1573,2023-10-28T11:30:00Z,FINISHED,46,341,394,4.0,1.0,HOME_TEAM,2016
436831,1573,2023-10-28T14:00:00Z,FINISHED,46,71,68,3.0,1.0,HOME_TEAM,2016
436832,1573,2023-10-28T14:00:00Z,FINISHED,46,59,72,0.0,1.0,AWAY_TEAM,2016
436833,1573,2023-10-28T14:00:00Z,FINISHED,46,715,387,2.0,0.0,HOME_TEAM,2016
436835,1573,2023-10-28T14:00:00Z,FINISHED,46,343,70,0.0,2.0,AWAY_TEAM,2016
436837,1573,2023-10-28T14:00:00Z,FINISHED,46,346,384,2.0,2.0,DRAW,2016
436838,1573,2023-10-28T14:00:00Z,FINISHED,46,322,1081,1.0,0.0,HOME_TEAM,2016
436839,1573,2023-10-28T14:00:00Z,FINISHED,46,349,1138,3.0,2.0,HOME_TEAM,2016
436841,1573,2023-10-28T14:00:00Z,FINISHED,46,69,338,1.0,2.0,AWAY_TEAM,2016
436842,1573,2023-10-29T13:00:00Z,FINISHED,46,345,385,2.0,0.0,HOME_TEAM,2016
436834,1573,2023-10-30T20:00:00Z,FINISHED,46,1076,74,0.0,2.0,AWAY_TEAM,2016
436847,1573,2023-11-03T20:00:00Z,FINISHED,46,338,341,0.0,1.0,AWAY_TEAM,2016
436843,1573,2023-11-04T15:00:00Z,FINISHED,46,332,349,2.0,2.0,DRAW,2016
436844,1573,2023-11-04T15:00:00Z,FINISHED,46,387,345,1.0,0.0,HOME_TEAM,2016
436845,1573,2023-11-04T15:00:00Z,FINISHED,46,384,340,0.0,1.0,AWAY_TEAM,2016
436846,1573,2023-11-04T15:00:00Z,FINISHED,46,394,346,0.0,0.0,DRAW,2016
436849,1573,2023-11-04T15:00:00Z,FINISHED,46,1138,343,3.0,3.0,DRAW,2016
436850,1573,2023-11-04T15:00:00Z,FINISHED,46,1081,1076,3.0,2.0,HOME_TEAM,2016
436851,1573,2023-11-04T15:00:00Z,FINISHED,46,385,69,1.0,1.0,DRAW,2016
436852,1573,2023-11-04T15:00:00Z,FINISHED,46,70,715,0.0,0.0,DRAW,2016
436853,1573,2023-11-04T15:00:00Z,FINISHED,46,72,71,0.0,0.0,DRAW,2016
436854,1573,2023-11-04T15:00:00Z,FINISHED,46,74,322,3.0,1.0,HOME_TEAM,2016
436848,1573,2023-11-05T12:00:00Z,FINISHED,46,68,59,1.0,3.0,AWAY_TEAM,2016
436815,1573,2023-11-07T20:00:00Z,FINISHED,46,385,349,2.0,2.0,DRAW,2016
436856,1573,2023-11-10T20:00:00Z,FINISHED,46,59,1081,1.0,2.0,AWAY_TEAM,2016
436855,1573,2023-11-11T12:30:00Z,FINISHED,46,71,332,3.0,1.0,HOME_TEAM,2016
436857,1573,2023-11-11T15:00:00Z,FINISHED,46,715,68,2.0,3.0,AWAY_TEAM,2016
436858,1573,2023-11-11T15:00:00Z,FINISHED,46,1076,70,0.0,0.0,DRAW,2016
436859,1573,2023-11-11T15:00:00Z,FINISHED,46,343,338,1.0,0.0,HOME_TEAM,2016
436860,1573,2023-11-11T15:00:00Z,FINISHED,46,340,74,2.0,1.0,HOME_TEAM,2016
436861,1573,2023-11-11T15:00:00Z,FINISHED,46,346,385,5.0,0.0,HOME_TEAM,2016
436862,1573,2023-11-11T15:00:00Z,FINISHED,46,322,394,1.0,0.0,HOME_TEAM,2016
436863,1573,2023-11-11T15:00:00Z,FINISHED,46,349,72,3.0,2.0,HOME_TEAM,2016
436864,1573,2023-11-11T15:00:00Z,FINISHED,46,341,1138,2.0,1.0,HOME_TEAM,2016
436865,1573,2023-11-11T15:00:00Z,FINISHED,46,69,387,0.0,0.0,DRAW,2016
436866,1573,2023-11-11T15:00:00Z,FINISHED,46,345,384,0.0,4.0,AWAY_TEAM,2016
436875,1573,2023-11-24T20:00:00Z,FINISHED,46,385,341,1.0,1.0,DRAW,2016
436867,1573,2023-11-25T15:00:00Z,FINISHED,46,332,345,2.0,1.0,HOME_TEAM,2016
436868,1573,2023-11-25T15:00:00Z,FINISHED,46,387,343,3.0,2.0,HOME_TEAM,2016
436869,1573,2023-11-25T15:00:00Z,FINISHED,46,384,1076,0.0,3.0,AWAY_TEAM,2016
436870,1573,2023-11-25T15:00:00Z,FINISHED,46,394,340,1.0,1.0,DRAW,2016
436871,1573,2023-11-25T15:00:00Z,FINISHED,46,338,346,2.0,0.0,HOME_TEAM,2016
436872,1573,2023-11-25T15:00:00Z,FINISHED,46,68,69,1.0,0.0,HOME_TEAM,2016
436873,1573,2023-11-25T15:00:00Z,FINISHED,46,1138,71,2.0,0.0,HOME_TEAM,2016
436874,1573,2023-11-25T15:00:00Z,FINISHED,46,1081,715,1.0,2.0,AWAY_TEAM,2016
436876,1573,2023-11-25T15:00:00Z,FINISHED,46,70,59,0.0,3.0,AWAY_TEAM,2016
436877,1573,2023-11-25T15:00:00Z,FINISHED,46,72,322,2.0,2.0,DRAW,2016
436878,1573,2023-11-25T17:30:00Z,FINISHED,46,74,349,2.0,0.0,HOME_TEAM,2016
436879,1573,2023-11-28T19:45:00Z,FINISHED,46,715,74,0.0,1.0,AWAY_TEAM,2016
436880,1573,2023-11-28T19:45:00Z,FINISHED,46,1076,1138,1.0,0.0,HOME_TEAM,2016
436881,1573,2023-11-28T19:45:00Z,FINISHED,46,343,1081,4.0,0.0,HOME_TEAM,2016
436883,1573,2023-11-28T19:45:00Z,FINISHED,46,322,385,4.0,1.0,HOME_TEAM,2016
436884,1573,2023-11-28T19:45:00Z,FINISHED,46,69,70,4.0,2.0,HOME_TEAM,2016
436882,1573,2023-11-28T20:00:00Z,FINISHED,46,346,68,3.0,2.0,HOME_TEAM,2016
436885,1573,2023-11-29T19:45:00Z,FINISHED,46,71,394,1.0,2.0,AWAY_TEAM,2016
436886,1573,2023-11-29T19:45:00Z,FINISHED,46,59,332,4.0,2.0,HOME_TEAM,2016
436887,1573,2023-11-29T19:45:00Z,FINISHED,46,340,387,1.0,0.0,HOME_TEAM,2016
436889,1573,2023-11-29T19:45:00Z,FINISHED,46,341,72,3.0,1.0,HOME_TEAM,2016
436890,1573,2023-11-29T19:45:00Z,FINISHED,46,345,338,1.0,1.0,DRAW,2016
436888,1573,2023-11-29T20:00:00Z,FINISHED,46,349,384,3.0,1.0,HOME_TEAM,2016
436899,1573,2023-12-01T20:00:00Z,FINISHED,46,1081,69,0.0,2.0,AWAY_TEAM,2016
436902,1573,2023-12-02T12:30:00Z,FINISHED,46,74,338,1.0,2.0,AWAY_TEAM,2016
436891,1573,2023-12-02T15:00:00Z,FINISHED,46,332,385,0.0,0.0,DRAW,2016
436893,1573,2023-12-02T15:00:00Z,FINISHED,46,384,71,1.0,1.0,DRAW,2016
436894,1573,2023-12-02T15:00:00Z,FINISHED,46,340,715,2.0,0.0,HOME_TEAM,2016
436895,1573,2023-12-02T15:00:00Z,FINISHED,46,322,346,1.0,2.0,AWAY_TEAM,2016
436896,1573,2023-12-02T15:00:00Z,FINISHED,46,349,1076,2.0,1.0,HOME_TEAM,2016
436897,1573,2023-12-02T15:00:00Z,FINISHED,46,341,343,3.0,2.0,HOME_TEAM,2016
436898,1573,2023-12-02T15:00:00Z,FINISHED,46,1138,70,2.0,1.0,HOME_TEAM,2016
436900,1573,2023-12-02T15:00:00Z,FINISHED,46,345,59,3.0,1.0,HOME_TEAM,2016
436901,1573,2023-12-02T15:00:00Z,FINISHED,46,72,394,1.0,1.0,DRAW,2016
436892,1573,2023-12-03T13:30:00Z,FINISHED,46,387,68,1.0,2.0,AWAY_TEAM,2016
436906,1573,2023-12-08T20:00:00Z,FINISHED,46,1076,332,2.0,0.0,HOME_TEAM,2016
436903,1573,2023-12-09T12:30:00Z,FINISHED,46,71,74,2.0,1.0,HOME_TEAM,2016
436904,1573,2023-12-09T12:30:00Z,FINISHED,46,59,341,0.0,2.0,AWAY_TEAM,2016
436905,1573,2023-12-09T15:00:00Z,FINISHED,46,715,384,1.0,0.0,HOME_TEAM,2016
436907,1573,2023-12-09T15:00:00Z,FINISHED,46,343,349,0.0,2.0,AWAY_TEAM,2016
436908,1573,2023-12-09T15:00:00Z,FINISHED,46,346,340,1.0,1.0,DRAW,2016
436909,1573,2023-12-09T15:00:00Z,FINISHED,46,394,387,1.0,1.0,DRAW,2016
436910,1573,2023-12-09T15:00:00Z,FINISHED,46,338,1138,4.0,0.0,HOME_TEAM,2016
436911,1573,2023-12-09T15:00:00Z,FINISHED,46,68,1081,0.0,0.0,DRAW,2016
436912,1573,2023-12-09T15:00:00Z,FINISHED,46,69,322,2.0,0.0,HOME_TEAM,2016
436913,1573,2023-12-09T15:00:00Z,FINISHED,46,385,72,1.0,2.0,AWAY_TEAM,2016
436914,1573,2023-12-09T15:00:00Z,FINISHED,46,70,345,0.0,1.0,AWAY_TEAM,2016
436916,1573,2023-12-12T19:45:00Z,FINISHED,46,59,387,2.0,1.0,HOME_TEAM,2016
436917,1573,2023-12-12T19:45:00Z,FINISHED,46,346,349,1.0,2.0,AWAY_TEAM,2016
436918,1573,2023-12-12T19:45:00Z,FINISHED,46,394,1081,1.0,3.0,AWAY_TEAM,2016
436919,1573,2023-12-12T19:45:00Z,FINISHED,46,385,74,0.0,2.0,AWAY_TEAM,2016
436920,1573,2023-12-12T19:45:00Z,FINISHED,46,70,72,1.0,1.0,DRAW,2016
436915,1573,2023-12-12T20:00:00Z,FINISHED,46,71,341,1.0,0.0,HOME_TEAM,2016
436921,1573,2023-12-13T19:45:00Z,FINISHED,46,715,332,0.0,1.0,AWAY_TEAM,2016
436922,1573,2023-12-13T19:45:00Z,FINISHED,46,1076,340,1.0,1.0,DRAW,2016
436924,1573,2023-12-13T19:45:00Z,FINISHED,46,338,384,3.0,2.0,HOME_TEAM,2016
436925,1573,2023-12-13T19:45:00Z,FINISHED,46,68,345,3.0,1.0,HOME_TEAM,2016
436926,1573,2023-12-13T19:45:00Z,FINISHED,46,69,1138,0.0,0.0,DRAW,2016
436923,1573,2023-12-13T20:00:00Z,FINISHED,46,343,322,1.0,2.0,AWAY_TEAM,2016
436932,1573,2023-12-16T12:30:00Z,FINISHED,46,349,68,2.0,2.0,DRAW,2016
436928,1573,2023-12-16T15:00:00Z,FINISHED,46,387,71,1.0,0.0,HOME_TEAM,2016
436929,1573,2023-12-16T15:00:00Z,FINISHED,46,384,394,1.0,1.0,DRAW,2016
436930,1573,2023-12-16T15:00:00Z,FINISHED,46,340,59,4.0,0.0,HOME_TEAM,2016
436931,1573,2023-12-16T15:00:00Z,FINISHED,46,322,715,3.0,0.0,HOME_TEAM,2016
436933,1573,2023-12-16T15:00:00Z,FINISHED,46,341,1076,1.0,1.0,DRAW,2016
436934,1573,2023-12-16T15:00:00Z,FINISHED,46,1138,385,3.0,2.0,HOME_TEAM,2016
436935,1573,2023-12-16T15:00:00Z,FINISHED,46,1081,346,1.0,5.0,AWAY_TEAM,2016
436936,1573,2023-12-16T15:00:00Z,FINISHED,46,345,69,2.0,1.0,HOME_TEAM,2016
436937,1573,2023-12-16T15:00:00Z,FINISHED,46,72,343,1.0,2.0,AWAY_TEAM,2016
436938,1573,2023-12-17T12:00:00Z,FINISHED,46,74,70,1.0,1.0,DRAW,2016
436927,1573,2023-12-18T20:00:00Z,FINISHED,46,332,338,2.0,3.0,AWAY_TEAM,2016
436941,1573,2023-12-22T19:45:00Z,FINISHED,46,387,322,3.0,2.0,HOME_TEAM,2016
436950,1573,2023-12-22T19:45:00Z,FINISHED,46,72,1081,2.0,1.0,HOME_TEAM,2016
436943,1573,2023-12-23T12:30:00Z,FINISHED,46,341,349,4.0,0.0,HOME_TEAM,2016
